,Trap,Latitude,Longitude,Date,Species,WnvPresent,NumMosquitos,Tmax,Tmin,rain,Spray
2908,T063,41.82561,-87.726549,2009-08-25,CULEX PIPIENS,0,1,77.625,60.0,1.36,
2909,T063,41.82561,-87.726549,2009-09-14,CULEX PIPIENS,0,3,79.25,61.375,0.01,
2910,T063,41.82561,-87.726549,2009-09-14,CULEX PIPIENS/RESTUANS,0,4,79.25,61.375,0.01,
2911,T063,41.82561,-87.726549,2009-09-14,CULEX RESTUANS,0,2,79.25,61.375,0.01,
2912,T063,41.82561,-87.726549,2009-09-17,CULEX PIPIENS/RESTUANS,0,8,78.375,59.8125,0.01,
2913,T063,41.82561,-87.726549,2009-09-17,CULEX RESTUANS,0,2,78.375,59.8125,0.01,
2914,T063,41.82561,-87.726549,2009-09-25,CULEX PIPIENS,0,1,73.625,58.75,1.42,
2915,T063,41.82561,-87.726549,2009-10-01,CULEX PIPIENS,0,5,65.6875,52.375,2.245,
2916,T063,41.82561,-87.726549,2009-10-01,CULEX PIPIENS/RESTUANS,0,9,65.6875,52.375,2.245,
2917,T063,41.82561,-87.726549,2009-10-01,CULEX RESTUANS,0,1,65.6875,52.375,2.245,
2918,T063,41.82561,-87.726549,2011-06-17,CULEX RESTUANS,0,15,72.5625,55.625,2.8,
2919,T063,41.82561,-87.726549,2011-06-24,CULEX PIPIENS/RESTUANS,0,6,78.6875,63.75,2.04,
2920,T063,41.82561,-87.726549,2011-06-24,CULEX RESTUANS,0,1,78.6875,63.75,2.04,
2921,T063,41.82561,-87.726549,2011-06-30,CULEX PIPIENS/RESTUANS,0,11,78.625,62.0625,0.27,
2922,T063,41.82561,-87.726549,2011-06-30,CULEX RESTUANS,0,8,78.625,62.0625,0.27,
2923,T063,41.82561,-87.726549,2011-07-11,CULEX PIPIENS/RESTUANS,0,10,88.0625,67.625,0.61,
2924,T063,41.82561,-87.726549,2011-07-11,CULEX RESTUANS,0,26,88.0625,67.625,0.61,
2925,T063,41.82561,-87.726549,2011-07-15,CULEX PIPIENS/RESTUANS,0,3,85.8125,67.4375,0.555,
2926,T063,41.82561,-87.726549,2011-07-15,CULEX RESTUANS,0,1,85.8125,67.4375,0.555,
2927,T063,41.82561,-87.726549,2011-07-25,CULEX PIPIENS,0,2,92.6875,74.75,8.855,
2928,T063,41.82561,-87.726549,2011-07-25,CULEX PIPIENS/RESTUANS,0,11,92.6875,74.75,8.855,
2929,T063,41.82561,-87.726549,2011-07-25,CULEX RESTUANS,0,4,92.6875,74.75,8.855,
2930,T063,41.82561,-87.726549,2011-07-29,CULEX PIPIENS/RESTUANS,0,1,88.1875,71.625,11.29,
2931,T063,41.82561,-87.726549,2011-07-29,CULEX RESTUANS,0,1,88.1875,71.625,11.29,
2932,T063,41.82561,-87.726549,2011-08-05,CULEX PIPIENS/RESTUANS,0,9,88.0625,71.3125,1.78,
2933,T063,41.82561,-87.726549,2011-08-05,CULEX RESTUANS,0,11,88.0625,71.3125,1.78,
2934,T063,41.82561,-87.726549,2011-08-12,CULEX PIPIENS/RESTUANS,0,8,82.0,65.875,3.05,
2935,T063,41.82561,-87.726549,2011-08-19,CULEX PIPIENS/RESTUANS,0,3,82.375,63.3125,1.695,
2936,T063,41.82561,-87.726549,2011-08-26,CULEX PIPIENS/RESTUANS,0,1,82.25,64.4375,2.565,
2937,T063,41.82561,-87.726549,2011-09-12,CULEX PIPIENS/RESTUANS,0,17,74.3125,57.8125,0.21,10.3728407153
2938,T063,41.82561,-87.726549,2011-09-12,CULEX RESTUANS,0,4,74.3125,57.8125,0.21,10.3728407153
2939,T063,41.82561,-87.726549,2011-09-12,CULEX TERRITANS,0,1,74.3125,57.8125,0.21,10.3728407153
2940,T063,41.82561,-87.726549,2011-09-16,CULEX PIPIENS/RESTUANS,0,3,71.1875,54.5,0.225,
2941,T063,41.82561,-87.726549,2011-09-16,CULEX RESTUANS,0,1,71.1875,54.5,0.225,
2942,T063,41.82561,-87.726549,2011-09-16,CULEX TARSALIS,0,1,71.1875,54.5,0.225,
2943,T063,41.82561,-87.726549,2011-09-30,CULEX PIPIENS/RESTUANS,0,1,62.5625,50.875,4.54,
2944,T063,41.82561,-87.726549,2013-06-14,CULEX PIPIENS/RESTUANS,0,8,77.3125,57.25,2.38,
2945,T063,41.82561,-87.726549,2013-06-14,CULEX RESTUANS,0,10,77.3125,57.25,2.38,
2946,T063,41.82561,-87.726549,2013-06-21,CULEX RESTUANS,0,16,80.625,60.625,1.33,
2947,T063,41.82561,-87.726549,2013-06-28,CULEX RESTUANS,0,5,85.0625,67.5625,5.485,
2948,T063,41.82561,-87.726549,2013-07-08,CULEX PIPIENS/RESTUANS,0,15,80.375,63.75,1.44,
2949,T063,41.82561,-87.726549,2013-07-08,CULEX RESTUANS,0,22,80.375,63.75,1.44,
2950,T063,41.82561,-87.726549,2013-07-12,CULEX PIPIENS/RESTUANS,0,1,84.75,66.5625,1.355,
2951,T063,41.82561,-87.726549,2013-07-12,CULEX RESTUANS,0,12,84.75,66.5625,1.355,
2952,T063,41.82561,-87.726549,2013-07-19,CULEX PIPIENS/RESTUANS,0,3,90.375,71.4375,0.71,10.3728407153
2953,T063,41.82561,-87.726549,2013-07-19,CULEX RESTUANS,0,9,90.375,71.4375,0.71,10.3728407153
2954,T063,41.82561,-87.726549,2013-07-25,CULEX PIPIENS/RESTUANS,0,2,86.25,68.3125,0.71,10.3728407153
2955,T063,41.82561,-87.726549,2013-08-01,CULEX PIPIENS/RESTUANS,0,5,74.5,59.0,1.135,10.3728407153
2956,T063,41.82561,-87.726549,2013-08-01,CULEX TERRITANS,0,1,74.5,59.0,1.135,10.3728407153
2957,T063,41.82561,-87.726549,2013-08-08,CULEX PIPIENS/RESTUANS,0,4,81.125,64.125,1.195,10.3728407153
2958,T063,41.82561,-87.726549,2013-08-08,CULEX RESTUANS,0,3,81.125,64.125,1.195,10.3728407153
2959,T063,41.82561,-87.726549,2013-08-15,CULEX PIPIENS/RESTUANS,0,3,78.125,62.0,0.95,6.58773152367
2960,T063,41.82561,-87.726549,2013-08-22,CULEX PIPIENS,0,4,82.4375,61.875,0.65,6.58773152367
2961,T063,41.82561,-87.726549,2013-08-22,CULEX PIPIENS/RESTUANS,1,6,82.4375,61.875,0.65,6.58773152367
2962,T063,41.82561,-87.726549,2013-08-22,CULEX RESTUANS,0,4,82.4375,61.875,0.65,6.58773152367
2963,T063,41.82561,-87.726549,2013-08-29,CULEX PIPIENS,0,3,86.6875,68.0625,0.59,6.58773152367
2964,T063,41.82561,-87.726549,2013-08-29,CULEX PIPIENS/RESTUANS,0,6,86.6875,68.0625,0.59,6.58773152367
2965,T063,41.82561,-87.726549,2013-09-06,CULEX PIPIENS,0,18,82.0,63.0,2.025,10.3728407153
2966,T063,41.82561,-87.726549,2013-09-19,CULEX PIPIENS,0,13,72.9375,57.0,2.875,
2967,T063,41.82561,-87.726549,2013-09-26,CULEX PIPIENS,0,12,73.4375,54.125,0.87,
2968,T065,41.778297,-87.752411,2007-07-11,CULEX PIPIENS,0,2,87.5625,68.5625,1.87,
2969,T065,41.778297,-87.752411,2007-07-11,CULEX PIPIENS/RESTUANS,0,22,87.5625,68.5625,1.87,
2970,T065,41.778297,-87.752411,2007-07-11,CULEX TERRITANS,0,2,87.5625,68.5625,1.87,
2971,T065,41.778297,-87.752411,2007-07-18,CULEX PIPIENS,0,1,81.0625,63.5,3.15,
2972,T065,41.778297,-87.752411,2007-07-18,CULEX PIPIENS/RESTUANS,0,2,81.0625,63.5,3.15,
2973,T065,41.778297,-87.752411,2007-07-19,CULEX PIPIENS/RESTUANS,0,8,81.75,63.5625,3.32,
2974,T065,41.778297,-87.752411,2007-08-01,CULEX PIPIENS,0,13,85.5625,67.4375,1.295,
2975,T065,41.778297,-87.752411,2007-08-01,CULEX PIPIENS/RESTUANS,0,3,85.5625,67.4375,1.295,
2976,T065,41.778297,-87.752411,2007-08-01,CULEX PIPIENS/RESTUANS,1,28,85.5625,67.4375,1.295,
2977,T065,41.778297,-87.752411,2007-08-01,CULEX RESTUANS,0,4,85.5625,67.4375,1.295,
2978,T065,41.778297,-87.752411,2007-08-01,CULEX SALINARIUS,0,1,85.5625,67.4375,1.295,
2979,T065,41.778297,-87.752411,2007-08-07,CULEX PIPIENS,0,4,88.5625,70.0625,4.13,
2980,T065,41.778297,-87.752411,2007-08-07,CULEX PIPIENS/RESTUANS,0,29,88.5625,70.0625,4.13,
2981,T065,41.778297,-87.752411,2007-08-15,CULEX PIPIENS,0,80,84.8125,69.5,3.1,
2982,T065,41.778297,-87.752411,2007-08-15,CULEX PIPIENS/RESTUANS,0,70,84.8125,69.5,3.1,
2983,T065,41.778297,-87.752411,2007-08-15,CULEX RESTUANS,0,5,84.8125,69.5,3.1,
2984,T065,41.778297,-87.752411,2007-08-15,CULEX TERRITANS,0,1,84.8125,69.5,3.1,
2985,T065,41.778297,-87.752411,2007-08-21,CULEX PIPIENS,1,67,77.625,65.4375,6.495,
2986,T065,41.778297,-87.752411,2007-08-21,CULEX PIPIENS/RESTUANS,0,104,77.625,65.4375,6.495,
2987,T065,41.778297,-87.752411,2007-08-21,CULEX RESTUANS,0,1,77.625,65.4375,6.495,
2988,T065,41.778297,-87.752411,2007-08-24,CULEX PIPIENS,0,28,79.75,66.125,10.575,
2989,T065,41.778297,-87.752411,2007-08-24,CULEX PIPIENS/RESTUANS,0,18,79.75,66.125,10.575,
2990,T065,41.778297,-87.752411,2007-09-04,CULEX PIPIENS,0,14,83.6875,62.75,0.01,
2991,T065,41.778297,-87.752411,2007-09-04,CULEX PIPIENS/RESTUANS,0,10,83.6875,62.75,0.01,
2992,T065,41.778297,-87.752411,2007-09-04,CULEX RESTUANS,0,1,83.6875,62.75,0.01,
2993,T065,41.778297,-87.752411,2007-09-04,CULEX SALINARIUS,0,2,83.6875,62.75,0.01,
2994,T065,41.778297,-87.752411,2007-09-12,CULEX PIPIENS,0,16,78.25,61.625,1.745,
2995,T065,41.778297,-87.752411,2007-09-12,CULEX PIPIENS/RESTUANS,0,5,78.25,61.625,1.745,
2996,T065,41.778297,-87.752411,2007-09-19,CULEX PIPIENS,0,16,74.625,51.875,0.0,
2997,T065,41.778297,-87.752411,2007-09-19,CULEX PIPIENS/RESTUANS,0,21,74.625,51.875,0.0,
2998,T065,41.778297,-87.752411,2007-09-19,CULEX RESTUANS,0,2,74.625,51.875,0.0,
2999,T065,41.778297,-87.752411,2007-09-19,CULEX TERRITANS,0,3,74.625,51.875,0.0,
3000,T065,41.778297,-87.752411,2007-09-24,CULEX PIPIENS,0,4,83.1875,61.0625,0.0,
3001,T065,41.778297,-87.752411,2007-09-24,CULEX PIPIENS/RESTUANS,0,5,83.1875,61.0625,0.0,
3002,T065,41.778297,-87.752411,2007-10-04,CULEX PIPIENS,0,29,77.0,55.0625,0.955,
3003,T065,41.778297,-87.752411,2007-10-04,CULEX PIPIENS/RESTUANS,0,13,77.0,55.0625,0.955,
3004,T065,41.778297,-87.752411,2007-10-04,CULEX TERRITANS,0,3,77.0,55.0625,0.955,
3005,T065,41.778297,-87.752411,2009-06-19,CULEX PIPIENS/RESTUANS,0,1,76.0,57.875,8.02,
3006,T065,41.778297,-87.752411,2009-06-26,CULEX PIPIENS/RESTUANS,0,1,89.3125,70.8125,5.83,
3007,T065,41.778297,-87.752411,2009-07-06,CULEX RESTUANS,0,1,74.6875,60.5625,0.425,
3008,T065,41.778297,-87.752411,2009-07-10,CULEX PIPIENS/RESTUANS,0,1,77.5625,61.6875,0.835,
3009,T065,41.778297,-87.752411,2009-07-17,CULEX RESTUANS,0,1,80.6875,62.3125,2.75,
3010,T065,41.778297,-87.752411,2009-07-31,CULEX PIPIENS/RESTUANS,0,4,82.0,63.625,0.42,
3011,T065,41.778297,-87.752411,2009-07-31,CULEX RESTUANS,0,1,82.0,63.625,0.42,
3012,T065,41.778297,-87.752411,2009-08-13,CULEX PIPIENS/RESTUANS,0,2,83.9375,66.125,0.86,
3013,T065,41.778297,-87.752411,2009-08-13,CULEX RESTUANS,0,1,83.9375,66.125,0.86,
3014,T065,41.778297,-87.752411,2009-09-25,CULEX PIPIENS/RESTUANS,0,4,73.625,58.75,1.42,
3015,T065,41.778297,-87.752411,2011-06-17,CULEX PIPIENS/RESTUANS,0,7,72.5625,55.625,2.8,
3016,T065,41.778297,-87.752411,2011-06-24,CULEX RESTUANS,0,1,78.6875,63.75,2.04,
3017,T065,41.778297,-87.752411,2011-06-30,CULEX PIPIENS/RESTUANS,0,10,78.625,62.0625,0.27,
3018,T065,41.778297,-87.752411,2011-06-30,CULEX RESTUANS,0,20,78.625,62.0625,0.27,
3019,T065,41.778297,-87.752411,2011-07-11,CULEX PIPIENS/RESTUANS,0,3,88.0625,67.625,0.61,
3020,T065,41.778297,-87.752411,2011-07-11,CULEX RESTUANS,0,16,88.0625,67.625,0.61,
3021,T065,41.778297,-87.752411,2011-07-15,CULEX PIPIENS/RESTUANS,0,21,85.8125,67.4375,0.555,
3022,T065,41.778297,-87.752411,2011-07-15,CULEX RESTUANS,0,3,85.8125,67.4375,0.555,
3023,T065,41.778297,-87.752411,2011-07-25,CULEX PIPIENS,0,10,92.6875,74.75,8.855,
3024,T065,41.778297,-87.752411,2011-07-25,CULEX PIPIENS/RESTUANS,0,16,92.6875,74.75,8.855,
3025,T065,41.778297,-87.752411,2011-07-25,CULEX RESTUANS,0,7,92.6875,74.75,8.855,
3026,T065,41.778297,-87.752411,2011-07-29,CULEX PIPIENS,0,2,88.1875,71.625,11.29,
3027,T065,41.778297,-87.752411,2011-07-29,CULEX PIPIENS/RESTUANS,0,2,88.1875,71.625,11.29,
3028,T065,41.778297,-87.752411,2011-07-29,CULEX RESTUANS,0,6,88.1875,71.625,11.29,
3029,T065,41.778297,-87.752411,2011-08-05,CULEX PIPIENS,0,2,88.0625,71.3125,1.78,
3030,T065,41.778297,-87.752411,2011-08-05,CULEX PIPIENS/RESTUANS,0,11,88.0625,71.3125,1.78,
3031,T065,41.778297,-87.752411,2011-08-05,CULEX RESTUANS,0,10,88.0625,71.3125,1.78,
3032,T065,41.778297,-87.752411,2011-08-12,CULEX PIPIENS,0,2,82.0,65.875,3.05,
3033,T065,41.778297,-87.752411,2011-08-12,CULEX PIPIENS/RESTUANS,0,5,82.0,65.875,3.05,
3034,T065,41.778297,-87.752411,2011-08-19,CULEX PIPIENS/RESTUANS,0,5,82.375,63.3125,1.695,
3035,T065,41.778297,-87.752411,2011-08-26,CULEX PIPIENS/RESTUANS,0,2,82.25,64.4375,2.565,
3036,T065,41.778297,-87.752411,2011-09-12,CULEX PIPIENS,0,7,74.3125,57.8125,0.21,13.2634901201
3037,T065,41.778297,-87.752411,2011-09-12,CULEX PIPIENS/RESTUANS,0,17,74.3125,57.8125,0.21,13.2634901201
3038,T065,41.778297,-87.752411,2011-09-12,CULEX RESTUANS,0,6,74.3125,57.8125,0.21,13.2634901201
3039,T065,41.778297,-87.752411,2011-09-16,CULEX PIPIENS,0,3,71.1875,54.5,0.225,
3040,T065,41.778297,-87.752411,2011-09-16,CULEX PIPIENS/RESTUANS,0,3,71.1875,54.5,0.225,
3041,T065,41.778297,-87.752411,2011-09-16,CULEX RESTUANS,0,1,71.1875,54.5,0.225,
3042,T065,41.778297,-87.752411,2011-09-23,CULEX PIPIENS/RESTUANS,0,4,66.5625,52.0,1.46,
3043,T065,41.778297,-87.752411,2011-09-23,CULEX RESTUANS,0,1,66.5625,52.0,1.46,
3044,T065,41.778297,-87.752411,2013-06-14,CULEX PIPIENS/RESTUANS,0,3,77.3125,57.25,2.38,
3045,T065,41.778297,-87.752411,2013-06-14,CULEX RESTUANS,0,4,77.3125,57.25,2.38,
3046,T065,41.778297,-87.752411,2013-06-21,CULEX PIPIENS/RESTUANS,0,11,80.625,60.625,1.33,
3047,T065,41.778297,-87.752411,2013-06-21,CULEX RESTUANS,0,8,80.625,60.625,1.33,
3048,T065,41.778297,-87.752411,2013-06-27,CULEX PIPIENS/RESTUANS,0,11,85.4375,66.5,5.32,
3049,T065,41.778297,-87.752411,2013-07-08,CULEX PIPIENS/RESTUANS,0,8,80.375,63.75,1.44,
3050,T065,41.778297,-87.752411,2013-07-08,CULEX RESTUANS,0,6,80.375,63.75,1.44,
3051,T065,41.778297,-87.752411,2013-07-12,CULEX PIPIENS/RESTUANS,0,26,84.75,66.5625,1.355,
3052,T065,41.778297,-87.752411,2013-07-12,CULEX RESTUANS,0,37,84.75,66.5625,1.355,
3053,T065,41.778297,-87.752411,2013-07-19,CULEX PIPIENS/RESTUANS,0,8,90.375,71.4375,0.71,13.2634901201
3054,T065,41.778297,-87.752411,2013-07-25,CULEX RESTUANS,0,3,86.25,68.3125,0.71,13.2634901201
3055,T065,41.778297,-87.752411,2013-08-01,CULEX PIPIENS/RESTUANS,0,4,74.5,59.0,1.135,13.2634901201
3056,T065,41.778297,-87.752411,2013-08-01,CULEX RESTUANS,0,3,74.5,59.0,1.135,13.2634901201
3057,T065,41.778297,-87.752411,2013-08-08,CULEX PIPIENS,1,1,81.125,64.125,1.195,13.2634901201
3058,T065,41.778297,-87.752411,2013-08-08,CULEX PIPIENS/RESTUANS,1,11,81.125,64.125,1.195,13.2634901201
3059,T065,41.778297,-87.752411,2013-08-08,CULEX RESTUANS,0,5,81.125,64.125,1.195,13.2634901201
3060,T065,41.778297,-87.752411,2013-08-15,CULEX PIPIENS/RESTUANS,0,6,78.125,62.0,0.95,5.09585071712
3061,T065,41.778297,-87.752411,2013-08-15,CULEX RESTUANS,0,2,78.125,62.0,0.95,5.09585071712
3062,T065,41.778297,-87.752411,2013-08-22,CULEX PIPIENS/RESTUANS,0,2,82.4375,61.875,0.65,5.09585071712
3063,T065,41.778297,-87.752411,2013-08-29,CULEX PIPIENS/RESTUANS,0,7,86.6875,68.0625,0.59,5.09585071712
3064,T065,41.778297,-87.752411,2013-09-06,CULEX PIPIENS,0,13,82.0,63.0,2.025,13.2634901201
3065,T065,41.778297,-87.752411,2013-09-06,CULEX PIPIENS/RESTUANS,0,6,82.0,63.0,2.025,13.2634901201
3066,T065,41.778297,-87.752411,2013-09-12,CULEX PIPIENS,0,10,86.0,67.8125,0.09,13.2634901201
3067,T065,41.778297,-87.752411,2013-09-12,CULEX PIPIENS/RESTUANS,0,16,86.0,67.8125,0.09,13.2634901201
3068,T065,41.778297,-87.752411,2013-09-12,CULEX RESTUANS,0,3,86.0,67.8125,0.09,13.2634901201
3069,T065,41.778297,-87.752411,2013-09-19,CULEX PIPIENS,0,5,72.9375,57.0,2.875,
3070,T066,41.77166,-87.703047,2007-07-11,CULEX PIPIENS/RESTUANS,0,4,87.5625,68.5625,1.87,
3071,T066,41.77166,-87.703047,2007-07-19,CULEX RESTUANS,0,2,81.75,63.5625,3.32,
3072,T066,41.77166,-87.703047,2007-07-27,CULEX PIPIENS/RESTUANS,0,1,80.625,63.6875,1.3,
3073,T066,41.77166,-87.703047,2007-08-01,CULEX PIPIENS,0,21,85.5625,67.4375,1.295,
3074,T066,41.77166,-87.703047,2007-08-01,CULEX PIPIENS/RESTUANS,0,55,85.5625,67.4375,1.295,
3075,T066,41.77166,-87.703047,2007-08-01,CULEX RESTUANS,0,6,85.5625,67.4375,1.295,
3076,T066,41.77166,-87.703047,2007-08-07,CULEX PIPIENS,0,7,88.5625,70.0625,4.13,
3077,T066,41.77166,-87.703047,2007-08-15,CULEX PIPIENS,1,20,84.8125,69.5,3.1,
3078,T066,41.77166,-87.703047,2007-08-15,CULEX PIPIENS/RESTUANS,0,4,84.8125,69.5,3.1,
3079,T066,41.77166,-87.703047,2007-08-15,CULEX RESTUANS,0,1,84.8125,69.5,3.1,
3080,T066,41.77166,-87.703047,2007-08-21,CULEX PIPIENS,0,1,77.625,65.4375,6.495,
3081,T066,41.77166,-87.703047,2007-08-21,CULEX PIPIENS/RESTUANS,0,6,77.625,65.4375,6.495,
3082,T066,41.77166,-87.703047,2007-08-21,CULEX TERRITANS,0,1,77.625,65.4375,6.495,
3083,T066,41.77166,-87.703047,2007-08-24,CULEX PIPIENS,0,8,79.75,66.125,10.575,
3084,T066,41.77166,-87.703047,2007-09-04,CULEX PIPIENS,0,3,83.6875,62.75,0.01,
3085,T066,41.77166,-87.703047,2007-09-04,CULEX PIPIENS/RESTUANS,0,1,83.6875,62.75,0.01,
3086,T066,41.77166,-87.703047,2007-09-12,CULEX PIPIENS,0,31,78.25,61.625,1.745,
3087,T066,41.77166,-87.703047,2007-09-12,CULEX PIPIENS/RESTUANS,0,17,78.25,61.625,1.745,
3088,T066,41.77166,-87.703047,2007-09-19,CULEX PIPIENS,0,14,74.625,51.875,0.0,
3089,T066,41.77166,-87.703047,2007-09-19,CULEX PIPIENS/RESTUANS,0,16,74.625,51.875,0.0,
3090,T066,41.77166,-87.703047,2007-09-24,CULEX PIPIENS,0,11,83.1875,61.0625,0.0,
3091,T066,41.77166,-87.703047,2007-09-24,CULEX PIPIENS/RESTUANS,0,6,83.1875,61.0625,0.0,
3092,T066,41.77166,-87.703047,2007-09-24,CULEX TERRITANS,0,3,83.1875,61.0625,0.0,
3093,T066,41.77166,-87.703047,2007-10-04,CULEX PIPIENS,0,30,77.0,55.0625,0.955,
3094,T066,41.77166,-87.703047,2007-10-04,CULEX PIPIENS/RESTUANS,0,31,77.0,55.0625,0.955,
3095,T066,41.77166,-87.703047,2007-10-04,CULEX RESTUANS,0,1,77.0,55.0625,0.955,
3096,T066,41.77166,-87.703047,2007-10-04,CULEX TERRITANS,0,1,77.0,55.0625,0.955,
3097,T066,41.77166,-87.703047,2009-06-02,CULEX PIPIENS/RESTUANS,0,11,72.3125,52.125,4.6,
3098,T066,41.77166,-87.703047,2009-06-02,CULEX RESTUANS,0,3,72.3125,52.125,4.6,
3099,T066,41.77166,-87.703047,2009-06-05,CULEX PIPIENS/RESTUANS,0,15,71.875,48.3125,1.465,
3100,T066,41.77166,-87.703047,2009-06-05,CULEX RESTUANS,0,2,71.875,48.3125,1.465,
3101,T066,41.77166,-87.703047,2009-06-12,CULEX PIPIENS/RESTUANS,0,2,70.9375,52.3125,2.04,
3102,T066,41.77166,-87.703047,2009-06-12,CULEX RESTUANS,0,2,70.9375,52.3125,2.04,
3103,T066,41.77166,-87.703047,2009-06-19,CULEX PIPIENS/RESTUANS,0,2,76.0,57.875,8.02,
3104,T066,41.77166,-87.703047,2009-06-19,CULEX RESTUANS,0,6,76.0,57.875,8.02,
3105,T066,41.77166,-87.703047,2009-06-26,CULEX PIPIENS/RESTUANS,0,22,89.3125,70.8125,5.83,
3106,T066,41.77166,-87.703047,2009-06-26,CULEX RESTUANS,0,14,89.3125,70.8125,5.83,
3107,T066,41.77166,-87.703047,2009-07-06,CULEX PIPIENS/RESTUANS,0,10,74.6875,60.5625,0.425,
3108,T066,41.77166,-87.703047,2009-07-06,CULEX RESTUANS,0,5,74.6875,60.5625,0.425,
3109,T066,41.77166,-87.703047,2009-07-10,CULEX PIPIENS/RESTUANS,0,86,77.5625,61.6875,0.835,
3110,T066,41.77166,-87.703047,2009-07-17,CULEX PIPIENS/RESTUANS,0,10,80.6875,62.3125,2.75,
3111,T066,41.77166,-87.703047,2009-07-24,CULEX PIPIENS,0,2,76.6875,60.0,0.48,
3112,T066,41.77166,-87.703047,2009-07-24,CULEX PIPIENS/RESTUANS,0,23,76.6875,60.0,0.48,
3113,T066,41.77166,-87.703047,2009-07-24,CULEX RESTUANS,0,1,76.6875,60.0,0.48,
3114,T066,41.77166,-87.703047,2009-07-31,CULEX PIPIENS,0,1,82.0,63.625,0.42,
3115,T066,41.77166,-87.703047,2009-07-31,CULEX PIPIENS/RESTUANS,0,3,82.0,63.625,0.42,
3116,T066,41.77166,-87.703047,2009-07-31,CULEX RESTUANS,0,4,82.0,63.625,0.42,
3117,T066,41.77166,-87.703047,2009-08-13,CULEX PIPIENS/RESTUANS,0,5,83.9375,66.125,0.86,
3118,T066,41.77166,-87.703047,2009-08-13,CULEX RESTUANS,0,1,83.9375,66.125,0.86,
3119,T066,41.77166,-87.703047,2009-08-25,CULEX PIPIENS/RESTUANS,0,1,77.625,60.0,1.36,
3120,T066,41.77166,-87.703047,2009-09-14,CULEX PIPIENS/RESTUANS,0,2,79.25,61.375,0.01,
3121,T066,41.77166,-87.703047,2009-09-14,CULEX RESTUANS,0,2,79.25,61.375,0.01,
3122,T066,41.77166,-87.703047,2009-09-17,CULEX PIPIENS/RESTUANS,0,11,78.375,59.8125,0.01,
3123,T066,41.77166,-87.703047,2009-09-17,CULEX RESTUANS,0,2,78.375,59.8125,0.01,
3124,T066,41.77166,-87.703047,2009-09-25,CULEX PIPIENS,0,2,73.625,58.75,1.42,
3125,T066,41.77166,-87.703047,2009-09-25,CULEX PIPIENS/RESTUANS,0,2,73.625,58.75,1.42,
3126,T066,41.77166,-87.703047,2009-10-01,CULEX PIPIENS,0,1,65.6875,52.375,2.245,
3127,T066,41.77166,-87.703047,2011-06-10,CULEX PIPIENS/RESTUANS,0,4,85.9375,61.0625,5.805,
3128,T066,41.77166,-87.703047,2011-06-10,CULEX RESTUANS,0,4,85.9375,61.0625,5.805,
3129,T066,41.77166,-87.703047,2011-06-17,CULEX RESTUANS,0,3,72.5625,55.625,2.8,
3130,T066,41.77166,-87.703047,2011-06-24,CULEX RESTUANS,0,1,78.6875,63.75,2.04,
3131,T066,41.77166,-87.703047,2011-07-15,CULEX PIPIENS/RESTUANS,0,7,85.8125,67.4375,0.555,
3132,T066,41.77166,-87.703047,2011-07-15,CULEX TERRITANS,0,1,85.8125,67.4375,0.555,
3133,T066,41.77166,-87.703047,2011-07-29,CULEX PIPIENS/RESTUANS,0,8,88.1875,71.625,11.29,
3134,T066,41.77166,-87.703047,2011-08-12,CULEX PIPIENS/RESTUANS,0,2,82.0,65.875,3.05,
3135,T066,41.77166,-87.703047,2011-08-12,CULEX TERRITANS,0,1,82.0,65.875,3.05,
3136,T066,41.77166,-87.703047,2011-08-19,CULEX PIPIENS,0,1,82.375,63.3125,1.695,
3137,T066,41.77166,-87.703047,2011-08-19,CULEX PIPIENS/RESTUANS,0,6,82.375,63.3125,1.695,
3138,T066,41.77166,-87.703047,2011-08-26,CULEX PIPIENS/RESTUANS,0,2,82.25,64.4375,2.565,
3139,T066,41.77166,-87.703047,2011-09-01,CULEX PIPIENS,0,1,82.5625,63.875,0.115,47.0747575218
3140,T066,41.77166,-87.703047,2011-09-01,CULEX PIPIENS/RESTUANS,0,3,82.5625,63.875,0.115,47.0747575218
3141,T066,41.77166,-87.703047,2011-09-12,CULEX PIPIENS,0,1,74.3125,57.8125,0.21,14.2890386817
3142,T066,41.77166,-87.703047,2011-09-12,CULEX PIPIENS/RESTUANS,0,10,74.3125,57.8125,0.21,14.2890386817
3143,T066,41.77166,-87.703047,2011-09-16,CULEX PIPIENS/RESTUANS,0,2,71.1875,54.5,0.225,
3144,T066,41.77166,-87.703047,2011-09-16,CULEX RESTUANS,0,8,71.1875,54.5,0.225,
3145,T066,41.77166,-87.703047,2011-09-23,CULEX PIPIENS/RESTUANS,0,26,66.5625,52.0,1.46,
3146,T066,41.77166,-87.703047,2011-09-23,CULEX RESTUANS,0,4,66.5625,52.0,1.46,
3147,T066,41.77166,-87.703047,2013-06-07,CULEX RESTUANS,0,5,70.4375,53.3125,1.78,
3148,T066,41.77166,-87.703047,2013-06-14,CULEX PIPIENS/RESTUANS,0,5,77.3125,57.25,2.38,
3149,T066,41.77166,-87.703047,2013-06-14,CULEX RESTUANS,0,5,77.3125,57.25,2.38,
3150,T066,41.77166,-87.703047,2013-06-21,CULEX PIPIENS/RESTUANS,0,8,80.625,60.625,1.33,
3151,T066,41.77166,-87.703047,2013-06-21,CULEX RESTUANS,0,16,80.625,60.625,1.33,
