,Trap,Latitude,Longitude,Date,WnvPresent,NumMosquitos,Species_CULEX ERRATICUS,Species_CULEX PIPIENS,Species_CULEX PIPIENS/RESTUANS,Species_CULEX RESTUANS,Species_CULEX SALINARIUS,Species_CULEX TARSALIS,Species_CULEX TERRITANS,year,month,day,Tmax,Tmin,rain,Tmax_3,Tmax_20,Dew,Tmin_3,Tmin_20,Tavg,WetBulb,CodeSum,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed
1042,T017,41.960616,-87.777189,2011-06-24,0,1,0,0,0,1,0,0,0,2011,6,24,78.375,62.625,0.66,75.25,78.7142857143,60.8181818182,63.0,59.7142857143,70.75,65.5,1388.75,29.0075,29.71375,8.2,16.625,9.2625
1043,T017,41.960616,-87.777189,2011-07-15,0,2,0,0,1,0,0,0,0,2011,7,15,85.75,66.125,0.41,82.5,85.3333333333,59.8181818182,65.5,65.1904761905,76.375,66.75,13875.0,29.23125,29.93875,6.6375,11.75,7.925
1044,T017,41.960616,-87.777189,2011-07-15,0,1,0,0,0,1,0,0,0,2011,7,15,85.75,66.125,0.41,82.5,85.3333333333,59.8181818182,65.5,65.1904761905,76.375,66.75,13875.0,29.23125,29.93875,6.6375,11.75,7.925
1045,T017,41.960616,-87.777189,2011-07-25,0,2,0,0,1,0,0,0,0,2011,7,25,91.625,73.875,8.64,87.5,88.6666666667,68.7272727273,71.25,69.5714285714,83.0,74.625,1263888.75,29.18125,29.895,4.7125,22.125,7.9625
1046,T017,41.960616,-87.777189,2011-07-29,0,1,0,1,0,0,0,0,0,2011,7,29,87.0,71.0,10.7,86.5,88.7142857143,68.9090909091,70.75,70.5714285714,79.25,71.625,1387513.875,29.2075,29.91375,3.425,17.75,7.2375
1047,T017,41.960616,-87.777189,2011-08-12,0,1,0,0,0,1,0,0,0,2011,8,12,81.625,64.875,1.565,79.75,85.5238095238,64.3636363636,60.5,68.619047619,73.375,66.875,1388875.0,29.115,29.8275,5.4375,17.875,6.675
1048,T017,41.960616,-87.777189,2011-08-19,0,2,0,0,1,0,0,0,0,2011,8,19,82.5,61.875,0.755,84.75,84.1428571429,59.1818181818,63.5,65.619047619,72.625,65.0,137500.0,29.24125,29.95375,4.85,17.75,6.5125
1049,T017,41.960616,-87.777189,2011-08-26,0,1,0,0,1,0,0,0,0,2011,8,26,82.5,63.375,1.765,82.75,82.0,61.1818181818,63.5,63.2380952381,73.25,65.75,137637.5,29.19625,29.91125,4.6875,25.25,6.5375
1050,T017,41.960616,-87.777189,2011-09-16,0,11,0,0,1,0,0,0,0,2011,9,16,70.875,53.5,0.1,62.0,75.7142857143,50.4545454545,47.75,58.2857142857,62.375,56.375,1387637.5,29.345,30.06375,5.5875,17.75,6.95
1051,T017,41.960616,-87.777189,2011-09-16,0,2,0,0,0,0,0,1,0,2011,9,16,70.875,53.5,0.1,62.0,75.7142857143,50.4545454545,47.75,58.2857142857,62.375,56.375,1387637.5,29.345,30.06375,5.5875,17.75,6.95
1052,T017,41.960616,-87.777189,2011-09-23,0,4,0,0,1,0,0,0,0,2011,9,23,66.375,51.125,0.675,67.75,70.380952381,47.6363636364,51.0,53.8095238095,59.0,53.875,13887.5,29.36,26.345,6.2625,21.125,7.4625
1053,T017,41.960616,-87.777189,2011-09-23,0,1,0,0,0,0,1,0,0,2011,9,23,66.375,51.125,0.675,67.75,70.380952381,47.6363636364,51.0,53.8095238095,59.0,53.875,13887.5,29.36,26.345,6.2625,21.125,7.4625
1054,T017,41.960616,-87.777189,2011-09-30,0,1,0,0,1,0,0,0,0,2011,9,30,62.125,50.5,2.66,62.25,66.8095238095,49.6363636364,50.25,51.7619047619,56.625,52.25,138888.875,29.12625,29.84625,7.4375,21.375,9.5375
1055,T017,41.960616,-87.777189,2013-06-14,0,4,0,0,0,1,0,0,0,2013,6,14,77.25,56.625,1.03,80.0,73.380952381,52.8181818182,59.25,54.619047619,67.25,60.125,13888.75,29.1725,29.88875,5.9375,8.875,7.6375
1056,T017,41.960616,-87.777189,2013-06-21,0,1,0,0,0,1,0,0,0,2013,6,21,80.75,59.375,0.99,78.5,76.2857142857,57.3636363636,58.25,56.0476190476,70.25,61.875,125125.125,29.28875,30.0025,6.775,15.625,8.35
1057,T017,41.960616,-87.777189,2013-06-27,0,2,0,0,1,0,0,0,0,2013,6,27,84.875,65.125,4.28,86.0,80.8095238095,61.9090909091,66.0,60.4285714286,75.125,68.75,138888.875,29.215,29.9275,6.1375,20.0,8.35
1058,T017,41.960616,-87.777189,2013-07-08,0,2,0,0,1,0,0,0,0,2013,7,8,80.125,62.375,0.525,85.75,80.8571428571,60.0,66.25,62.9523809524,71.375,65.0,13750.125,29.3025,30.0175,6.55,13.75,7.3
1059,T017,41.960616,-87.777189,2013-07-12,0,5,0,0,1,0,0,0,0,2013,7,12,84.625,65.75,0.505,83.5,81.8095238095,62.0909090909,65.25,64.2857142857,75.375,68.375,1375.0,29.28125,29.99125,5.7,18.75,6.5375
1060,T017,41.960616,-87.777189,2013-07-12,0,2,0,0,0,1,0,0,0,2013,7,12,84.625,65.75,0.505,83.5,81.8095238095,62.0909090909,65.25,64.2857142857,75.375,68.375,1375.0,29.28125,29.99125,5.7,18.75,6.5375
1061,T017,41.960616,-87.777189,2013-07-19,0,2,0,0,1,0,0,0,0,2013,7,19,90.125,70.0,0.675,94.25,83.9047619048,66.1818181818,74.25,66.0952380952,80.25,71.625,0.125,29.405,30.1225,6.925,16.5,7.6
1062,T017,41.960616,-87.777189,2013-07-19,0,4,0,0,0,1,0,0,0,2013,7,19,90.125,70.0,0.675,94.25,83.9047619048,66.1818181818,74.25,66.0952380952,80.25,71.625,0.125,29.405,30.1225,6.925,16.5,7.6
1063,T017,41.960616,-87.777189,2013-07-25,0,7,0,0,1,0,0,0,0,2013,7,25,85.75,67.25,0.69,79.5,86.1904761905,65.1818181818,62.75,67.5238095238,76.625,67.875,125125.0,29.2025,29.9125,6.7125,13.875,8.4875
1064,T017,41.960616,-87.777189,2013-07-25,0,2,0,0,0,1,0,0,0,2013,7,25,85.75,67.25,0.69,79.5,86.1904761905,65.1818181818,62.75,67.5238095238,76.625,67.875,125125.0,29.2025,29.9125,6.7125,13.875,8.4875
1065,T017,41.960616,-87.777189,2013-08-01,0,9,0,0,1,0,0,0,0,2013,8,1,73.875,58.125,0.935,76.5,82.1904761905,57.0909090909,59.25,64.6666666667,66.25,60.375,126263.75,29.27875,30.0,5.675,22.75,7.15
1066,T017,41.960616,-87.777189,2013-08-01,0,3,0,0,0,1,0,0,0,2013,8,1,73.875,58.125,0.935,76.5,82.1904761905,57.0909090909,59.25,64.6666666667,66.25,60.375,126263.75,29.27875,30.0,5.675,22.75,7.15
1067,T017,41.960616,-87.777189,2013-08-08,0,16,0,0,1,0,0,0,0,2013,8,8,80.75,63.0,0.75,81.25,79.3333333333,60.0,64.25,62.4761904762,72.125,64.625,126375.0,29.23625,29.955,6.3,17.75,8.175
1068,T017,41.960616,-87.777189,2013-08-15,0,3,0,0,1,0,0,0,0,2013,8,15,77.625,60.5,0.285,74.75,77.0476190476,59.0,59.0,60.4761904762,69.375,45.875,1375.0,25.66375,30.05,5.1125,15.25,6.65
1069,T017,41.960616,-87.777189,2013-08-15,0,4,0,0,0,1,0,0,0,2013,8,15,77.625,60.5,0.285,74.75,77.0476190476,59.0,59.0,60.4761904762,69.375,45.875,1375.0,25.66375,30.05,5.1125,15.25,6.65
1070,T017,41.960616,-87.777189,2013-08-22,0,4,0,1,0,0,0,0,0,2013,8,22,82.5,60.625,0.24,85.25,80.619047619,58.0909090909,64.75,61.5238095238,71.625,64.375,1.375,29.3825,30.10125,4.9125,17.125,6.325
1071,T017,41.960616,-87.777189,2013-08-22,0,5,0,0,1,0,0,0,0,2013,8,22,82.5,60.625,0.24,85.25,80.619047619,58.0909090909,64.75,61.5238095238,71.625,64.375,1.375,29.3825,30.10125,4.9125,17.125,6.325
1072,T017,41.960616,-87.777189,2013-08-29,0,11,0,0,1,0,0,0,0,2013,8,29,86.875,67.375,0.23,90.0,83.0952380952,63.7272727273,71.0,62.8571428571,77.25,69.125,1375000.125,29.35125,30.06125,6.7,16.125,8.1125
1073,T017,41.960616,-87.777189,2013-09-06,0,1,0,1,0,0,0,0,0,2013,9,6,82.375,61.875,0.575,80.25,84.7142857143,62.6363636364,58.0,63.8571428571,72.5,65.125,1387500.0,29.25625,29.96875,5.8375,17.875,7.2375
1074,T017,41.960616,-87.777189,2013-09-06,0,8,0,0,1,0,0,0,0,2013,9,6,82.375,61.875,0.575,80.25,84.7142857143,62.6363636364,58.0,63.8571428571,72.5,65.125,1387500.0,29.25625,29.96875,5.8375,17.875,7.2375
1075,T017,41.960616,-87.777189,2013-09-12,0,4,0,1,0,0,0,0,0,2013,9,12,85.875,66.75,0.025,90.5,85.8571428571,61.0,70.5,65.9047619048,76.5,67.625,0.125,29.2875,30.0,7.775,20.125,9.1875
1076,T017,41.960616,-87.777189,2013-09-12,0,8,0,0,1,0,0,0,0,2013,9,12,85.875,66.75,0.025,90.5,85.8571428571,61.0,70.5,65.9047619048,76.5,67.625,0.125,29.2875,30.0,7.775,20.125,9.1875
1077,T017,41.960616,-87.777189,2013-09-12,0,1,0,0,0,1,0,0,0,2013,9,12,85.875,66.75,0.025,90.5,85.8571428571,61.0,70.5,65.9047619048,76.5,67.625,0.125,29.2875,30.0,7.775,20.125,9.1875
1078,T017,41.960616,-87.777189,2013-09-19,0,6,0,1,0,0,0,0,0,2013,9,19,72.875,55.75,2.045,75.0,80.3333333333,56.8181818182,57.25,61.7619047619,64.625,58.125,1251250.125,29.35875,30.085,7.15,13.625,8.775
1079,T017,41.960616,-87.777189,2013-09-19,0,4,0,0,1,0,0,0,0,2013,9,19,72.875,55.75,2.045,75.0,80.3333333333,56.8181818182,57.25,61.7619047619,64.625,58.125,1251250.125,29.35875,30.085,7.15,13.625,8.775
1080,T017,41.960616,-87.777189,2013-09-26,0,2,0,1,0,0,0,0,0,2013,9,26,72.0,53.0,0.845,70.5,76.4761904762,52.9090909091,49.0,57.8095238095,62.875,57.375,1250000.125,29.2325,29.95,6.7375,14.0,7.8875
1081,T018,42.010412,-87.66214,2007-06-29,0,1,0,0,0,1,0,0,0,2007,6,29,79.5,63.25,0.365,81.75,83.1428571429,58.4545454545,63.75,62.4761904762,71.5,64.625,1388887.5,29.3375,30.05125,7.425,11.5,8.65
1082,T018,42.010412,-87.66214,2007-07-02,0,1,0,0,1,0,0,0,0,2007,7,2,81.125,60.125,0.31,75.75,82.5238095238,57.5454545455,54.25,62.2857142857,70.75,63.125,1387500.0,29.41125,30.125,7.05,10.75,8.25
1083,T018,42.010412,-87.66214,2007-07-27,0,2,0,0,1,0,0,0,0,2007,7,27,80.75,63.25,0.365,83.25,83.1904761905,60.3636363636,68.0,64.3333333333,72.375,63.75,1.375,29.34,30.05625,4.8875,12.625,6.6125
1084,T018,42.010412,-87.66214,2007-08-01,0,1,0,0,1,0,0,0,0,2007,8,1,86.0,66.875,0.365,89.25,82.8571428571,60.1818181818,65.5,63.7619047619,76.75,67.25,138750.125,29.25625,29.96625,5.175,9.625,6.6375
1085,T018,42.010412,-87.66214,2007-08-07,0,1,0,0,1,0,0,0,0,2007,8,7,89.0,69.125,3.03,87.0,84.7619047619,63.2727272727,69.25,65.8095238095,79.5,70.125,137638.875,29.22125,29.9325,4.2375,13.25,6.275
1086,T018,42.010412,-87.66214,2007-08-15,0,2,0,1,0,0,0,0,0,2007,8,15,84.875,68.75,1.04,83.25,86.2380952381,68.0909090909,67.0,68.0952380952,77.0,70.375,1388888.875,29.245,29.955,3.8,12.125,6.1
1087,T018,42.010412,-87.66214,2007-08-15,0,1,0,0,1,0,0,0,0,2007,8,15,84.875,68.75,1.04,83.25,86.2380952381,68.0909090909,67.0,68.0952380952,77.0,70.375,1388888.875,29.245,29.955,3.8,12.125,6.1
1088,T018,42.010412,-87.66214,2007-08-21,0,2,0,0,1,0,0,0,0,2007,8,21,77.625,64.875,2.975,75.25,83.6666666667,63.1818181818,64.5,67.5238095238,71.5,66.375,1387638.875,29.26625,29.9775,4.4375,14.625,6.6875
1089,T018,42.010412,-87.66214,2007-08-21,0,3,0,0,0,1,0,0,0,2007,8,21,77.625,64.875,2.975,75.25,83.6666666667,63.1818181818,64.5,67.5238095238,71.5,66.375,1387638.875,29.26625,29.9775,4.4375,14.625,6.6875
1090,T018,42.010412,-87.66214,2007-08-24,0,1,0,0,1,0,0,0,0,2007,8,24,79.625,65.625,5.295,86.0,82.9047619048,64.8181818182,69.0,67.4761904762,72.875,67.125,138888.875,29.2425,29.9575,5.4125,18.875,7.7875
1091,T018,42.010412,-87.66214,2007-09-04,0,1,0,1,0,0,0,0,0,2007,9,4,83.875,62.0,0.005,85.75,81.0476190476,58.9090909091,61.75,63.8571428571,73.0,64.375,0.0,29.3875,30.1075,5.1,13.75,6.6125
1092,T018,42.010412,-87.66214,2007-09-04,0,5,0,0,0,1,0,0,0,2007,9,4,83.875,62.0,0.005,85.75,81.0476190476,58.9090909091,61.75,63.8571428571,73.0,64.375,0.0,29.3875,30.1075,5.1,13.75,6.6125
1093,T018,42.010412,-87.66214,2007-09-12,0,1,0,0,1,0,0,0,0,2007,9,12,78.25,60.75,0.74,73.0,81.0,57.8181818182,53.25,62.0952380952,69.75,62.0,1387512.5,29.27,29.98375,8.075,13.0,9.7125
1094,T018,42.010412,-87.66214,2007-09-18,0,6,0,1,0,0,0,0,0,2007,9,18,72.75,48.625,0.005,75.0,78.5714285714,47.6363636364,49.5,57.5238095238,61.0,52.125,0.0,29.3675,30.09125,8.3375,21.25,9.9375
1095,T018,42.010412,-87.66214,2007-09-18,0,1,0,0,1,0,0,0,0,2007,9,18,72.75,48.625,0.005,75.0,78.5714285714,47.6363636364,49.5,57.5238095238,61.0,52.125,0.0,29.3675,30.09125,8.3375,21.25,9.9375
1096,T018,42.010412,-87.66214,2009-06-02,0,3,0,0,1,0,0,0,0,2009,6,2,71.625,50.75,2.32,72.5,71.3333333333,48.5454545455,48.5,51.0952380952,61.375,54.375,1375126.375,29.13875,29.85875,4.35,20.625,7.5625
1097,T018,42.010412,-87.66214,2009-06-02,0,4,0,0,0,1,0,0,0,2009,6,2,71.625,50.75,2.32,72.5,71.3333333333,48.5454545455,48.5,51.0952380952,61.375,54.375,1375126.375,29.13875,29.85875,4.35,20.625,7.5625
1098,T018,42.010412,-87.66214,2009-06-05,0,2,0,0,0,1,0,0,0,2009,6,5,71.5,46.625,0.57,67.0,71.7619047619,46.8181818182,44.25,49.7142857143,59.25,51.75,126375.0,29.24125,29.965,4.7375,17.5,7.5875
1099,T018,42.010412,-87.66214,2009-06-12,0,1,0,1,0,0,0,0,0,2009,6,12,70.875,51.25,0.54,68.0,70.8095238095,47.8181818182,52.75,50.4761904762,61.375,55.25,13888.875,29.16375,29.88625,5.9,10.5,7.7
1100,T018,42.010412,-87.66214,2009-06-12,0,1,0,0,1,0,0,0,0,2009,6,12,70.875,51.25,0.54,68.0,70.8095238095,47.8181818182,52.75,50.4761904762,61.375,55.25,13888.875,29.16375,29.88625,5.9,10.5,7.7
1101,T018,42.010412,-87.66214,2009-06-19,0,1,0,0,0,1,0,0,0,2009,6,19,76.0,56.625,5.655,77.0,72.380952381,54.0,61.5,52.0476190476,66.5,60.375,1375138.875,29.18125,26.18,6.05,13.125,7.6375
1102,T018,42.010412,-87.66214,2009-06-26,0,2,0,0,0,1,0,0,0,2009,6,26,89.25,70.125,4.115,92.0,78.5714285714,64.0909090909,72.5,60.2857142857,80.125,62.125,1251262.5,25.4575,29.8075,4.35,17.125,6.5125
1103,T018,42.010412,-87.66214,2009-07-10,0,1,0,0,1,0,0,0,0,2009,7,10,77.25,60.125,0.395,75.75,80.9047619048,56.0,60.5,63.9523809524,68.75,62.125,137637.625,29.26375,29.98,4.2625,19.625,5.7
1104,T018,42.010412,-87.66214,2009-07-10,0,1,0,0,0,1,0,0,0,2009,7,10,77.25,60.125,0.395,75.75,80.9047619048,56.0,60.5,63.9523809524,68.75,62.125,137637.625,29.26375,29.98,4.2625,19.625,5.7
1105,T018,42.010412,-87.66214,2009-07-17,0,1,0,0,1,0,0,0,0,2009,7,17,80.375,60.75,1.015,78.75,77.7142857143,55.1818181818,60.25,60.4761904762,70.75,61.625,1375012.5,29.27875,29.99625,6.7625,23.25,8.1125
1106,T018,42.010412,-87.66214,2009-10-01,0,1,0,0,1,0,0,0,0,2009,10,1,66.125,51.75,1.14,60.75,72.619047619,53.1818181818,46.25,55.3333333333,59.125,54.25,1388875.125,29.19125,29.92,8.25,18.0,9.2625
1107,T018,42.010412,-87.66214,2009-10-01,0,1,0,0,0,1,0,0,0,2009,10,1,66.125,51.75,1.14,60.75,72.619047619,53.1818181818,46.25,55.3333333333,59.125,54.25,1388875.125,29.19125,29.92,8.25,18.0,9.2625
1108,T018,42.010412,-87.66214,2011-06-10,0,5,0,0,0,1,0,0,0,2011,6,10,85.75,60.125,1.815,82.25,77.2380952381,58.0909090909,60.5,55.8095238095,73.25,65.125,125013.875,29.2325,29.95,7.5125,15.5,9.95
1109,T018,42.010412,-87.66214,2011-06-10,0,1,0,0,0,0,1,0,0,2011,6,10,85.75,60.125,1.815,82.25,77.2380952381,58.0909090909,60.5,55.8095238095,73.25,65.125,125013.875,29.2325,29.95,7.5125,15.5,9.95
1110,T018,42.010412,-87.66214,2011-06-10,0,1,0,0,0,0,0,0,1,2011,6,10,85.75,60.125,1.815,82.25,77.2380952381,58.0909090909,60.5,55.8095238095,73.25,65.125,125013.875,29.2325,29.95,7.5125,15.5,9.95
1111,T018,42.010412,-87.66214,2011-07-11,0,2,0,0,1,0,0,0,0,2011,7,11,88.0,66.625,0.405,89.0,83.9523809524,60.5454545455,66.75,64.7142857143,77.625,66.875,1251.375,29.21,29.92,5.5,14.125,6.7875
1112,T018,42.010412,-87.66214,2011-07-15,0,1,0,0,0,1,0,0,0,2011,7,15,85.75,66.125,0.41,82.5,85.3333333333,59.8181818182,65.5,65.1904761905,76.375,66.75,13875.0,29.23125,29.93875,6.6375,11.75,7.925
1113,T018,42.010412,-87.66214,2011-07-25,0,2,0,0,1,0,0,0,0,2011,7,25,91.625,73.875,8.64,87.5,88.6666666667,68.7272727273,71.25,69.5714285714,83.0,74.625,1263888.75,29.18125,29.895,4.7125,22.125,7.9625
1114,T018,42.010412,-87.66214,2011-07-25,0,2,0,0,0,0,0,0,1,2011,7,25,91.625,73.875,8.64,87.5,88.6666666667,68.7272727273,71.25,69.5714285714,83.0,74.625,1263888.75,29.18125,29.895,4.7125,22.125,7.9625
1115,T018,42.010412,-87.66214,2011-07-29,0,1,0,0,1,0,0,0,0,2011,7,29,87.0,71.0,10.7,86.5,88.7142857143,68.9090909091,70.75,70.5714285714,79.25,71.625,1387513.875,29.2075,29.91375,3.425,17.75,7.2375
1116,T018,42.010412,-87.66214,2011-08-12,0,1,0,0,0,1,0,0,0,2011,8,12,81.625,64.875,1.565,79.75,85.5238095238,64.3636363636,60.5,68.619047619,73.375,66.875,1388875.0,29.115,29.8275,5.4375,17.875,6.675
1117,T018,42.010412,-87.66214,2011-08-26,0,1,0,0,1,0,0,0,0,2011,8,26,82.5,63.375,1.765,82.75,82.0,61.1818181818,63.5,63.2380952381,73.25,65.75,137637.5,29.19625,29.91125,4.6875,25.25,6.5375
1118,T018,42.010412,-87.66214,2011-08-26,0,2,0,0,0,1,0,0,0,2011,8,26,82.5,63.375,1.765,82.75,82.0,61.1818181818,63.5,63.2380952381,73.25,65.75,137637.5,29.19625,29.91125,4.6875,25.25,6.5375
1119,T018,42.010412,-87.66214,2011-09-12,0,1,0,0,1,0,0,0,0,2011,9,12,74.375,56.125,0.025,79.75,79.6666666667,56.1818181818,59.25,61.2857142857,65.375,58.625,1388.75,29.32,26.285,8.95,9.375,9.6125
1120,T018,42.010412,-87.66214,2011-09-12,0,2,0,0,0,1,0,0,0,2011,9,12,74.375,56.125,0.025,79.75,79.6666666667,56.1818181818,59.25,61.2857142857,65.375,58.625,1388.75,29.32,26.285,8.95,9.375,9.6125
1121,T018,42.010412,-87.66214,2011-09-30,0,1,0,0,1,0,0,0,0,2011,9,30,62.125,50.5,2.66,62.25,66.8095238095,49.6363636364,50.25,51.7619047619,56.625,52.25,138888.875,29.12625,29.84625,7.4375,21.375,9.5375
1122,T018,42.010412,-87.66214,2013-06-07,0,1,0,0,1,0,0,0,0,2013,6,7,70.125,52.625,1.035,69.25,71.9523809524,54.8181818182,52.0,53.5238095238,61.625,55.375,1387513.75,29.2025,29.92625,7.6,9.625,8.675
1123,T018,42.010412,-87.66214,2013-06-07,0,1,0,0,0,1,0,0,0,2013,6,7,70.125,52.625,1.035,69.25,71.9523809524,54.8181818182,52.0,53.5238095238,61.625,55.375,1387513.75,29.2025,29.92625,7.6,9.625,8.675
1124,T018,42.010412,-87.66214,2013-06-14,0,3,0,0,1,0,0,0,0,2013,6,14,77.25,56.625,1.03,80.0,73.380952381,52.8181818182,59.25,54.619047619,67.25,60.125,13888.75,29.1725,29.88875,5.9375,8.875,7.6375
1125,T018,42.010412,-87.66214,2013-06-14,0,1,0,0,0,1,0,0,0,2013,6,14,77.25,56.625,1.03,80.0,73.380952381,52.8181818182,59.25,54.619047619,67.25,60.125,13888.75,29.1725,29.88875,5.9375,8.875,7.6375
1126,T018,42.010412,-87.66214,2013-06-21,0,2,0,0,1,0,0,0,0,2013,6,21,80.75,59.375,0.99,78.5,76.2857142857,57.3636363636,58.25,56.0476190476,70.25,61.875,125125.125,29.28875,30.0025,6.775,15.625,8.35
1127,T018,42.010412,-87.66214,2013-06-21,0,5,0,0,0,1,0,0,0,2013,6,21,80.75,59.375,0.99,78.5,76.2857142857,57.3636363636,58.25,56.0476190476,70.25,61.875,125125.125,29.28875,30.0025,6.775,15.625,8.35
1128,T018,42.010412,-87.66214,2013-06-27,0,2,0,0,1,0,0,0,0,2013,6,27,84.875,65.125,4.28,86.0,80.8095238095,61.9090909091,66.0,60.4285714286,75.125,68.75,138888.875,29.215,29.9275,6.1375,20.0,8.35
1129,T018,42.010412,-87.66214,2013-06-27,0,1,0,0,0,1,0,0,0,2013,6,27,84.875,65.125,4.28,86.0,80.8095238095,61.9090909091,66.0,60.4285714286,75.125,68.75,138888.875,29.215,29.9275,6.1375,20.0,8.35
1130,T018,42.010412,-87.66214,2013-07-08,0,2,0,0,0,1,0,0,0,2013,7,8,80.125,62.375,0.525,85.75,80.8571428571,60.0,66.25,62.9523809524,71.375,65.0,13750.125,29.3025,30.0175,6.55,13.75,7.3
1131,T018,42.010412,-87.66214,2013-07-12,0,2,0,0,1,0,0,0,0,2013,7,12,84.625,65.75,0.505,83.5,81.8095238095,62.0909090909,65.25,64.2857142857,75.375,68.375,1375.0,29.28125,29.99125,5.7,18.75,6.5375
1132,T018,42.010412,-87.66214,2013-07-12,0,1,0,0,0,1,0,0,0,2013,7,12,84.625,65.75,0.505,83.5,81.8095238095,62.0909090909,65.25,64.2857142857,75.375,68.375,1375.0,29.28125,29.99125,5.7,18.75,6.5375
1133,T018,42.010412,-87.66214,2013-07-19,0,1,0,0,0,1,0,0,0,2013,7,19,90.125,70.0,0.675,94.25,83.9047619048,66.1818181818,74.25,66.0952380952,80.25,71.625,0.125,29.405,30.1225,6.925,16.5,7.6
1134,T018,42.010412,-87.66214,2013-07-25,0,4,0,0,1,0,0,0,0,2013,7,25,85.75,67.25,0.69,79.5,86.1904761905,65.1818181818,62.75,67.5238095238,76.625,67.875,125125.0,29.2025,29.9125,6.7125,13.875,8.4875
1135,T018,42.010412,-87.66214,2013-07-25,0,1,0,0,0,1,0,0,0,2013,7,25,85.75,67.25,0.69,79.5,86.1904761905,65.1818181818,62.75,67.5238095238,76.625,67.875,125125.0,29.2025,29.9125,6.7125,13.875,8.4875
1136,T018,42.010412,-87.66214,2013-08-08,0,1,0,0,1,0,0,0,0,2013,8,8,80.75,63.0,0.75,81.25,79.3333333333,60.0,64.25,62.4761904762,72.125,64.625,126375.0,29.23625,29.955,6.3,17.75,8.175
1137,T018,42.010412,-87.66214,2013-08-15,0,2,0,0,1,0,0,0,0,2013,8,15,77.625,60.5,0.285,74.75,77.0476190476,59.0,59.0,60.4761904762,69.375,45.875,1375.0,25.66375,30.05,5.1125,15.25,6.65
1138,T018,42.010412,-87.66214,2013-08-15,0,1,0,0,0,1,0,0,0,2013,8,15,77.625,60.5,0.285,74.75,77.0476190476,59.0,59.0,60.4761904762,69.375,45.875,1375.0,25.66375,30.05,5.1125,15.25,6.65
1139,T018,42.010412,-87.66214,2013-08-22,0,2,0,0,1,0,0,0,0,2013,8,22,82.5,60.625,0.24,85.25,80.619047619,58.0909090909,64.75,61.5238095238,71.625,64.375,1.375,29.3825,30.10125,4.9125,17.125,6.325
1140,T018,42.010412,-87.66214,2013-08-29,0,4,0,0,1,0,0,0,0,2013,8,29,86.875,67.375,0.23,90.0,83.0952380952,63.7272727273,71.0,62.8571428571,77.25,69.125,1375000.125,29.35125,30.06125,6.7,16.125,8.1125
1141,T018,42.010412,-87.66214,2013-09-06,0,2,0,0,1,0,0,0,0,2013,9,6,82.375,61.875,0.575,80.25,84.7142857143,62.6363636364,58.0,63.8571428571,72.5,65.125,1387500.0,29.25625,29.96875,5.8375,17.875,7.2375
1142,T018,42.010412,-87.66214,2013-09-12,0,8,0,0,1,0,0,0,0,2013,9,12,85.875,66.75,0.025,90.5,85.8571428571,61.0,70.5,65.9047619048,76.5,67.625,0.125,29.2875,30.0,7.775,20.125,9.1875
1143,T018,42.010412,-87.66214,2013-09-19,0,3,0,0,1,0,0,0,0,2013,9,19,72.875,55.75,2.045,75.0,80.3333333333,56.8181818182,57.25,61.7619047619,64.625,58.125,1251250.125,29.35875,30.085,7.15,13.625,8.775
1144,T019,41.94983,-87.698457,2007-06-05,0,1,0,0,0,1,0,0,0,2007,6,5,79.0,60.625,1.06,73.5,76.8095238095,56.1818181818,58.0,54.619047619,70.125,62.75,1388888.875,29.1175,29.8375,6.7875,19.5,8.1
1145,T019,41.94983,-87.698457,2007-06-26,0,1,0,0,0,1,0,0,0,2007,6,26,80.25,63.5,0.805,81.25,83.5238095238,59.2727272727,65.0,61.8571428571,72.125,63.75,1263888.875,29.325,30.0375,6.8,15.125,8.8125
1146,T019,41.94983,-87.698457,2007-07-02,0,1,0,0,0,1,0,0,0,2007,7,2,81.125,60.125,0.31,75.75,82.5238095238,57.5454545455,54.25,62.2857142857,70.75,63.125,1387500.0,29.41125,30.125,7.05,10.75,8.25
1147,T019,41.94983,-87.698457,2007-07-11,0,1,0,0,1,0,0,0,0,2007,7,11,88.125,68.0,0.89,88.5,82.5714285714,59.5454545455,69.0,63.4285714286,78.25,67.5,1375013.75,29.17125,29.88125,7.225,23.25,9.2125
1148,T019,41.94983,-87.698457,2007-07-18,0,2,0,0,0,1,0,0,0,2007,7,18,81.375,63.0,2.05,83.0,82.8095238095,59.6363636364,65.5,62.9047619048,72.5,63.0,13.875,29.19,29.9025,6.0875,23.25,8.4
1149,T019,41.94983,-87.698457,2007-08-01,0,1,0,1,0,0,0,0,0,2007,8,1,86.0,66.875,0.365,89.25,82.8571428571,60.1818181818,65.5,63.7619047619,76.75,67.25,138750.125,29.25625,29.96625,5.175,9.625,6.6375
1150,T019,41.94983,-87.698457,2007-08-01,0,4,0,0,1,0,0,0,0,2007,8,1,86.0,66.875,0.365,89.25,82.8571428571,60.1818181818,65.5,63.7619047619,76.75,67.25,138750.125,29.25625,29.96625,5.175,9.625,6.6375
1151,T019,41.94983,-87.698457,2007-08-01,0,1,0,0,0,1,0,0,0,2007,8,1,86.0,66.875,0.365,89.25,82.8571428571,60.1818181818,65.5,63.7619047619,76.75,67.25,138750.125,29.25625,29.96625,5.175,9.625,6.6375
